s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.2503065E+001, 2.0537702E+002,-7.2747176E+001,-1.5832633E+002,-2.5140733E+000,-1.2083268E-002, 0.0000000E+000, 0.0000000E+000,-2.8701210E+001,-2.8222645E+001, 1.1712124E+000, 3.4127468E-003, 1.4692407E-032
 2.2530533E+001, 2.0661668E+002,-7.4389107E+001,-1.5654641E+002,-2.5327297E+000,-1.2056282E-002, 0.0000000E+000, 0.0000000E+000,-2.6997698E+001,-2.6863617E+001, 1.1712124E+000, 3.4127468E-003, 1.5869774E-032
 2.2560699E+001, 2.0667235E+002,-7.4038358E+001,-1.5252757E+002,-2.5659213E+000,-1.2047010E-002, 0.0000000E+000, 0.0000000E+000,-2.3165327E+001,-2.2471541E+001, 1.1712124E+000, 3.4127468E-003, 1.7317921E-032
 2.2590866E+001, 2.0639567E+002,-7.3377377E+001,-1.4736207E+002,-2.6109150E+000,-1.2080163E-002, 0.0000000E+000, 0.0000000E+000,-1.7735708E+001,-1.6966776E+001, 1.1712124E+000, 3.4127468E-003, 1.9132473E-032
 2.2622238E+001, 2.0668151E+002,-7.4234346E+001,-1.4473934E+002,-2.6195132E+000,-1.2107588E-002, 0.0000000E+000, 0.0000000E+000,-1.4685921E+001,-1.4923804E+001, 1.1712124E+000, 3.4127468E-003, 2.1317406E-032
 2.2655422E+001, 2.0537563E+002,-7.3739420E+001,-1.4934709E+002,-2.6324110E+000,-1.2136154E-002, 0.0000000E+000, 0.0000000E+000,-1.9391509E+001,-2.0355434E+001, 1.1712124E+000, 3.4127468E-003, 2.4011711E-032
 2.2681969E+001, 2.0519531E+002,-7.3285480E+001,-1.6147242E+002,-2.6595948E+000,-1.2173904E-002, 0.0000000E+000, 0.0000000E+000,-3.0861652E+001,-3.2234360E+001, 1.1712124E+000, 3.4127468E-003, 2.6870136E-032
 2.2715153E+001, 2.0484334E+002,-7.3504566E+001,-1.6974094E+002,-2.6758059E+000,-1.2184569E-002, 0.0000000E+000, 0.0000000E+000,-4.0646572E+001,-4.1090151E+001, 1.1712124E+000, 3.4127468E-003, 3.0115568E-032
 2.2742363E+001, 2.0553829E+002,-7.3933549E+001,-1.6712375E+002,-2.6741923E+000,-1.2169599E-002, 0.0000000E+000, 0.0000000E+000,-3.9047451E+001,-3.8205367E+001, 1.1712124E+000, 3.4127468E-003, 3.3781911E-032
 2.2771563E+001, 2.0442644E+002,-7.2991425E+001,-1.6306702E+002,-2.6379947E+000,-1.2147345E-002, 0.0000000E+000, 0.0000000E+000,-3.4795105E+001,-3.4282150E+001, 1.1712124E+000, 3.4127468E-003, 3.7576386E-032
 2.2800764E+001, 2.0545795E+002,-7.2712759E+001,-1.5957084E+002,-2.6244380E+000,-1.2130371E-002, 0.0000000E+000, 0.0000000E+000,-3.0243430E+001,-2.9462216E+001, 1.1712124E+000, 3.4127468E-003, 4.1832144E-032
 2.2837267E+001, 2.0552887E+002,-7.2885847E+001,-1.5405073E+002,-2.6162965E+000,-1.2118923E-002, 0.0000000E+000, 0.0000000E+000,-2.4604874E+001,-2.4036126E+001, 1.1712124E+000, 3.4127468E-003, 4.7164050E-032
 2.2866467E+001, 2.0397209E+002,-7.2335258E+001,-1.4802151E+002,-2.6049382E+000,-1.2092723E-002, 0.0000000E+000, 0.0000000E+000,-1.9457142E+001,-1.9001707E+001, 1.1712124E+000, 3.4127468E-003, 5.2878140E-032
 2.2895668E+001, 2.0468252E+002,-7.2390106E+001,-1.4335665E+002,-2.6156169E+000,-1.2105838E-002, 0.0000000E+000, 0.0000000E+000,-1.4614557E+001,-1.3691964E+001, 1.1712124E+000, 3.4127468E-003, 5.8219042E-032
 2.2924870E+001, 2.0462140E+002,-7.2965115E+001,-1.3951840E+002,-2.6054464E+000,-1.2113045E-002, 0.0000000E+000, 0.0000000E+000,-1.0693496E+001,-1.0479679E+001, 1.1712124E+000, 3.4127468E-003, 6.3795185E-032
 2.2954071E+001, 2.0200090E+002,-7.2409787E+001,-1.3328042E+002,-2.5662096E+000,-1.2093174E-002, 0.0000000E+000, 0.0000000E+000,-7.0788072E+000,-6.2676126E+000, 1.1712124E+000, 3.4127468E-003, 6.9554234E-032
 2.2983273E+001, 2.0210914E+002,-7.2514257E+001,-1.2531662E+002,-2.5453152E+000,-1.2099942E-002, 0.0000000E+000, 0.0000000E+000, 7.3941730E-001, 1.7208497E+000, 1.1712124E+000, 3.4127468E-003, 7.5567370E-032
 2.3012474E+001, 2.0322403E+002,-7.3393478E+001,-1.1845159E+002,-2.5315837E+000,-1.2148675E-002, 0.0000000E+000, 0.0000000E+000, 8.1341127E+000, 8.8352260E+000, 1.1712124E+000, 3.4127468E-003, 8.1763956E-032
 2.3041676E+001, 2.0309867E+002,-7.3113860E+001,-1.1716151E+002,-2.5235937E+000,-1.2178929E-002, 0.0000000E+000, 0.0000000E+000, 1.0138487E+001, 1.0287523E+001, 1.1712124E+000, 3.4127468E-003, 8.8135714E-032
 2.3070875E+001, 2.0294773E+002,-7.3251959E+001,-1.1845235E+002,-2.5302500E+000,-1.2215424E-002, 0.0000000E+000, 0.0000000E+000, 8.7768329E+000, 8.7009542E+000, 1.1712124E+000, 3.4127468E-003, 9.4651222E-032
 2.3100077E+001, 2.0466240E+002,-7.3710454E+001,-1.1687662E+002,-2.5267181E+000,-1.2215485E-002, 0.0000000E+000, 0.0000000E+000, 1.0855772E+001, 1.1536391E+001, 1.1712124E+000, 3.4127468E-003, 1.0129933E-031
 2.3133940E+001, 2.0603717E+002,-7.3770148E+001,-1.1168976E+002,-2.4940783E+000,-1.2186113E-002, 0.0000000E+000, 0.0000000E+000, 1.6890555E+001, 1.8070995E+001, 1.1712124E+000, 3.4127468E-003, 1.0852609E-031
 2.3160908E+001, 2.0438309E+002,-7.2991421E+001,-1.0641513E+002,-2.4810800E+000,-1.2150093E-002, 0.0000000E+000, 0.0000000E+000, 2.2315195E+001, 2.2483311E+001, 1.1712124E+000, 3.4127468E-003, 1.1556689E-031
 2.3196928E+001, 2.0261946E+002,-7.2099945E+001,-1.0197695E+002,-2.4635903E+000,-1.2162874E-002, 0.0000000E+000, 0.0000000E+000, 2.5789632E+001, 2.6066806E+001, 1.1712124E+000, 3.4127468E-003, 1.2289913E-031
 2.3220236E+001, 2.0158149E+002,-7.1231650E+001,-9.6161528E+001,-2.4788155E+000,-1.2170151E-002, 0.0000000E+000, 0.0000000E+000, 3.0303103E+001, 3.1697323E+001, 1.1712124E+000, 3.4127468E-003, 1.2980612E-031
 2.3251312E+001, 2.0102710E+002,-7.0773584E+001,-9.0242745E+001,-2.5107889E+000,-1.2145988E-002, 0.0000000E+000, 0.0000000E+000, 3.6767653E+001, 3.7487835E+001, 1.1712124E+000, 3.4127468E-003, 1.3610727E-031
 2.3282389E+001, 1.9967705E+002,-7.0660211E+001,-8.5417053E+001,-2.5296350E+000,-1.2111215E-002, 0.0000000E+000, 0.0000000E+000, 4.1150023E+001, 4.1058036E+001, 1.1712124E+000, 3.4127468E-003, 1.4332043E-031
 2.3313467E+001, 1.9742336E+002,-7.0216645E+001,-8.2329662E+001,-2.5494081E+000,-1.2083523E-002, 0.0000000E+000, 0.0000000E+000, 4.2267494E+001, 4.2315562E+001, 1.1712124E+000, 3.4127468E-003, 1.5057092E-031
 2.3344543E+001, 1.9546309E+002,-6.9417075E+001,-8.0480101E+001,-2.5524729E+000,-1.2082884E-002, 0.0000000E+000, 0.0000000E+000, 4.2956400E+001, 4.3001357E+001, 1.1712124E+000, 3.4127468E-003, 1.5790905E-031
 2.3375620E+001, 1.9775584E+002,-7.0711287E+001,-8.1839442E+001,-2.5520910E+000,-1.2092495E-002, 0.0000000E+000, 0.0000000E+000, 4.2411321E+001, 4.2640928E+001, 1.1712124E+000, 3.4127468E-003, 1.6540447E-031
 2.3406696E+001, 2.0364347E+002,-7.2746219E+001,-8.5134893E+001,-2.5530200E+000,-1.2110236E-002, 0.0000000E+000, 0.0000000E+000, 4.2824052E+001, 4.3197232E+001, 1.1712124E+000, 3.4127468E-003, 1.7304957E-031
 2.3433077E+001, 2.0946218E+002,-7.5219675E+001,-8.7464048E+001,-2.5525126E+000,-1.2128280E-002, 0.0000000E+000, 0.0000000E+000, 4.3685211E+001, 4.4213814E+001, 1.1712124E+000, 3.4127468E-003, 1.8005857E-031
 2.3464094E+001, 2.1114249E+002,-7.6828376E+001,-8.8499157E+001,-2.5656994E+000,-1.2145977E-002, 0.0000000E+000, 0.0000000E+000, 4.3357846E+001, 4.3237115E+001, 1.1712124E+000, 3.4127468E-003, 1.8711926E-031
 2.3495733E+001, 2.1078772E+002,-7.7127325E+001,-8.9718448E+001,-2.5627759E+000,-1.2146202E-002, 0.0000000E+000, 0.0000000E+000, 4.1972415E+001, 4.1367022E+001, 1.1712124E+000, 3.4127468E-003, 1.9494462E-031
 2.3523029E+001, 2.0829748E+002,-7.5722821E+001,-9.7171879E+001,-2.5517093E+000,-1.2149423E-002, 0.0000000E+000, 0.0000000E+000, 3.3968015E+001, 3.2838916E+001, 1.1712124E+000, 3.4127468E-003, 2.0239108E-031
 2.3550325E+001, 2.0590330E+002,-7.4497819E+001,-1.1028193E+002,-2.5520859E+000,-1.2164634E-002, 0.0000000E+000, 0.0000000E+000, 2.0792318E+001, 1.8559299E+001, 1.1712124E+000, 3.4127468E-003, 2.1142169E-031
 2.3584446E+001, 2.0297165E+002,-7.3870250E+001,-1.2555475E+002,-2.5512931E+000,-1.2174913E-002, 0.0000000E+000, 0.0000000E+000, 2.8114650E+000, 9.8318435E-001, 1.1712124E+000, 3.4127468E-003, 2.2495533E-031
 2.3611742E+001, 2.0049253E+002,-7.2608570E+001,-1.3967379E+002,-2.5691590E+000,-1.2161860E-002, 0.0000000E+000, 0.0000000E+000,-1.2813901E+001,-1.4371155E+001, 1.1712124E+000, 3.4127468E-003, 2.3784899E-031
 2.3645863E+001, 1.9879220E+002,-7.1449911E+001,-1.5013676E+002,-2.5976561E+000,-1.2164735E-002, 0.0000000E+000, 0.0000000E+000,-2.4543107E+001,-2.5404296E+001, 1.1712124E+000, 3.4127468E-003, 2.5004755E-031
 2.3675888E+001, 1.9767263E+002,-7.0773842E+001,-1.5486813E+002,-2.6390966E+000,-1.2162801E-002, 0.0000000E+000, 0.0000000E+000,-3.0515573E+001,-3.0620603E+001, 1.1712124E+000, 3.4127468E-003, 2.6214865E-031
 2.3705915E+001, 2.0026419E+002,-7.2024591E+001,-1.5449743E+002,-2.6466070E+000,-1.2130313E-002, 0.0000000E+000, 0.0000000E+000,-2.9280596E+001,-2.8916569E+001, 1.1712124E+000, 3.4127468E-003, 2.7272138E-031
 2.3735941E+001, 2.0170616E+002,-7.2161571E+001,-1.5241026E+002,-2.6395450E+000,-1.2114932E-002, 0.0000000E+000, 0.0000000E+000,-2.6340578E+001,-2.5517327E+001, 1.1712124E+000, 3.4127468E-003, 2.8265054E-031
 2.3765966E+001, 2.0567528E+002,-7.3394835E+001,-1.5261903E+002,-2.6161632E+000,-1.2097698E-002, 0.0000000E+000, 0.0000000E+000,-2.3462026E+001,-2.2966846E+001, 1.1712124E+000, 3.4127468E-003, 2.9216962E-031
 2.3795992E+001, 2.0570537E+002,-7.3974631E+001,-1.5388260E+002,-2.6192838E+000,-1.2091277E-002, 0.0000000E+000, 0.0000000E+000,-2.4364006E+001,-2.4783238E+001, 1.1712124E+000, 3.4127468E-003, 3.0110532E-031
 2.3826017E+001, 2.0514462E+002,-7.3384307E+001,-1.5351303E+002,-2.6252551E+000,-1.2102354E-002, 0.0000000E+000, 0.0000000E+000,-2.4835006E+001,-2.4390078E+001, 1.1712124E+000, 3.4127468E-003, 3.0976995E-031
 2.3856045E+001, 2.0602253E+002,-7.3903803E+001,-1.4862931E+002,-2.6008730E+000,-1.2113219E-002, 0.0000000E+000, 0.0000000E+000,-1.9943586E+001,-1.9123567E+001, 1.1712124E+000, 3.4127468E-003, 3.1866697E-031
 2.3886070E+001, 2.0698982E+002,-7.3913745E+001,-1.4020679E+002,-2.5909623E+000,-1.2116545E-002, 0.0000000E+000, 0.0000000E+000,-1.1334427E+001,-9.7337962E+000, 1.1712124E+000, 3.4127468E-003, 3.2804053E-031
 2.3916096E+001, 2.0783098E+002,-7.3957280E+001,-1.3266914E+002,-2.5609291E+000,-1.2125116E-002, 0.0000000E+000, 0.0000000E+000,-2.1242141E+000,-1.3684896E+000, 1.1712124E+000, 3.4127468E-003, 3.3813292E-031
 2.3946121E+001, 2.0621233E+002,-7.3623382E+001,-1.2998516E+002,-2.5406372E+000,-1.2155882E-002, 0.0000000E+000, 0.0000000E+000, 1.7108442E-001, 5.0993784E-002, 1.1712124E+000, 3.4127468E-003, 3.4904937E-031
 2.3976147E+001, 2.0536525E+002,-7.3097721E+001,-1.2905035E+002,-2.5364071E+000,-1.2159951E-002, 0.0000000E+000, 0.0000000E+000, 2.7864802E-001, 6.6861660E-001, 1.1712124E+000, 3.4127468E-003, 3.6131034E-031
 2.4006172E+001, 2.0657432E+002,-7.3167789E+001,-1.2741535E+002,-2.5250800E+000,-1.2162169E-002, 0.0000000E+000, 0.0000000E+000, 2.9430090E+000, 3.4539413E+000, 1.1712124E+000, 3.4127468E-003, 3.7522800E-031
 2.4032793E+001, 2.0710543E+002,-7.3420545E+001,-1.2616826E+002,-2.5345883E+000,-1.2156967E-002, 0.0000000E+000, 0.0000000E+000, 4.8121989E+000, 4.9698772E+000, 1.1712124E+000, 3.4127468E-003, 3.8944967E-031
 2.4066069E+001, 2.0691892E+002,-7.3495286E+001,-1.2833281E+002,-2.5639250E+000,-1.2170167E-002, 0.0000000E+000, 0.0000000E+000, 3.1392851E+000, 2.5147303E+000, 1.1712124E+000, 3.4127468E-003, 4.0603464E-031
 2.4094019E+001, 2.0384551E+002,-7.2995686E+001,-1.3076042E+002,-2.5495190E+000,-1.2188723E-002, 0.0000000E+000, 0.0000000E+000,-1.8206891E+000,-2.4723078E+000, 1.1712124E+000, 3.4127468E-003, 4.2427629E-031
 2.4123301E+001, 2.0078066E+002,-7.1620760E+001,-1.2974061E+002,-2.5443221E+000,-1.2185831E-002, 0.0000000E+000, 0.0000000E+000,-2.9387991E+000,-3.1372153E+000, 1.1712124E+000, 3.4127468E-003, 4.4245305E-031
 2.4152582E+001, 2.0231144E+002,-7.2570804E+001,-1.3042439E+002,-2.5408629E+000,-1.2161733E-002, 0.0000000E+000, 0.0000000E+000,-3.2565678E+000,-3.2367788E+000, 1.1712124E+000, 3.4127468E-003, 4.6237936E-031
 2.4181866E+001, 2.0129700E+002,-7.2206375E+001,-1.3847762E+002,-2.5337779E+000,-1.2166490E-002, 0.0000000E+000, 0.0000000E+000,-1.0374317E+001,-1.1932943E+001, 1.1712124E+000, 3.4127468E-003, 4.8343638E-031
 2.4211147E+001, 2.0024117E+002,-7.1641776E+001,-1.4984525E+002,-2.5332056E+000,-1.2142051E-002, 0.0000000E+000, 0.0000000E+000,-2.2247715E+001,-2.3791201E+001, 1.1712124E+000, 3.4127468E-003, 5.0490519E-031
 2.4240429E+001, 2.0030081E+002,-7.1916586E+001,-1.5876435E+002,-2.5193967E+000,-1.2106833E-002, 0.0000000E+000, 0.0000000E+000,-3.2491977E+001,-3.2911626E+001, 1.1712124E+000, 3.4127468E-003, 5.2633921E-031
 2.4277031E+001, 2.0350437E+002,-7.2614690E+001,-1.6074114E+002,-2.5284698E+000,-1.2132342E-002, 0.0000000E+000, 0.0000000E+000,-3.3369761E+001,-3.2392060E+001, 1.1712124E+000, 3.4127468E-003, 5.4995849E-031
 2.4306313E+001, 2.0603574E+002,-7.3919601E+001,-1.5853275E+002,-2.5475152E+000,-1.2167995E-002, 0.0000000E+000, 0.0000000E+000,-2.9386201E+001,-2.8976287E+001, 1.1712124E+000, 3.4127468E-003, 5.7251095E-031
 2.4335594E+001, 2.0641167E+002,-7.3993980E+001,-1.5570072E+002,-2.5650434E+000,-1.2176094E-002, 0.0000000E+000, 0.0000000E+000,-2.6137493E+001,-2.5860251E+001, 1.1712124E+000, 3.4127468E-003, 5.9121234E-031
 2.4366074E+001, 2.0448081E+002,-7.3530101E+001,-1.5205621E+002,-2.5980750E+000,-1.2153507E-002, 0.0000000E+000, 0.0000000E+000,-2.3568387E+001,-2.3715736E+001, 1.1712124E+000, 3.4127468E-003, 6.0856375E-031
 2.4392893E+001, 1.9925745E+002,-7.2197621E+001,-1.4951876E+002,-2.5885669E+000,-1.2115969E-002, 0.0000000E+000, 0.0000000E+000,-2.4709654E+001,-2.5059622E+001, 1.1712124E+000, 3.4127468E-003, 6.2416690E-031
 2.4426418E+001, 1.9908891E+002,-7.1966142E+001,-1.4728422E+002,-2.5458077E+000,-1.2086756E-002, 0.0000000E+000, 0.0000000E+000,-2.3231805E+001,-2.2719350E+001, 1.1712124E+000, 3.4127468E-003, 6.3936168E-031
 2.4453239E+001, 2.0092555E+002,-7.2656221E+001,-1.4484952E+002,-2.4990295E+000,-1.2075101E-002, 0.0000000E+000, 0.0000000E+000,-1.9784518E+001,-1.9091294E+001, 1.1712124E+000, 3.4127468E-003, 6.5328290E-031
 2.4480061E+001, 2.0311574E+002,-7.3113683E+001,-1.4094322E+002,-2.4791389E+000,-1.2105972E-002, 0.0000000E+000, 0.0000000E+000,-1.4742154E+001,-1.3432402E+001, 1.1712124E+000, 3.4127468E-003, 6.6452054E-031
 2.4513586E+001, 2.0868156E+002,-7.5826583E+001,-1.3431167E+002,-2.4626372E+000,-1.2144693E-002, 0.0000000E+000, 0.0000000E+000,-5.3035719E+000,-3.9314707E+000, 1.1712124E+000, 3.4127468E-003, 6.7611385E-031
 2.4540405E+001, 2.1250395E+002,-7.6486922E+001,-1.2558655E+002,-2.4483518E+000,-1.2182634E-002, 0.0000000E+000, 0.0000000E+000, 6.2340294E+000, 7.9699424E+000, 1.1712124E+000, 3.4127468E-003, 6.8635385E-031
 2.4573931E+001, 2.1309997E+002,-7.6095860E+001,-1.1757500E+002,-2.4305110E+000,-1.2193113E-002, 0.0000000E+000, 0.0000000E+000, 1.6027025E+001, 1.6986412E+001, 1.1712124E+000, 3.4127468E-003, 6.9504089E-031
 2.4600752E+001, 2.1078736E+002,-7.4639679E+001,-1.1170624E+002,-2.4379309E+000,-1.2196512E-002, 0.0000000E+000, 0.0000000E+000, 2.1642187E+001, 2.1991311E+001, 1.1712124E+000, 3.4127468E-003, 7.0193056E-031
 2.4634277E+001, 2.0729779E+002,-7.3084889E+001,-1.0751674E+002,-2.4512786E+000,-1.2200851E-002, 0.0000000E+000, 0.0000000E+000, 2.4475557E+001, 2.4232684E+001, 1.1712124E+000, 3.4127468E-003, 7.0712571E-031
 2.4661098E+001, 2.0234656E+002,-7.1077883E+001,-1.0560063E+002,-2.4608318E+000,-1.2199778E-002, 0.0000000E+000, 0.0000000E+000, 2.3433719E+001, 2.3195011E+001, 1.1712124E+000, 3.4127468E-003, 7.1069702E-031
 2.4694624E+001, 2.0008931E+002,-7.0122240E+001,-1.0636700E+002,-2.4727151E+000,-1.2199410E-002, 0.0000000E+000, 0.0000000E+000, 2.1619827E+001, 2.1115151E+001, 1.1712124E+000, 3.4127468E-003, 7.1248154E-031
 2.4721443E+001, 1.9883640E+002,-7.0103537E+001,-1.0755600E+002,-2.4973675E+000,-1.2196652E-002, 0.0000000E+000, 0.0000000E+000, 1.8805676E+001, 1.8667297E+001, 1.1712124E+000, 3.4127468E-003, 7.1258695E-031
 2.4754969E+001, 1.9901743E+002,-7.0175888E+001,-1.0640442E+002,-2.5294373E+000,-1.2191845E-002, 0.0000000E+000, 0.0000000E+000, 1.9578778E+001, 1.9895498E+001, 1.1712124E+000, 3.4127468E-003, 7.1110212E-031
 2.4781790E+001, 1.9885547E+002,-7.0240805E+001,-1.0116202E+002,-2.5606758E+000,-1.2171707E-002, 0.0000000E+000, 0.0000000E+000, 2.3891941E+001, 2.4879803E+001, 1.1712124E+000, 3.4127468E-003, 7.0841087E-031
 2.4815315E+001, 1.9912496E+002,-7.0632642E+001,-9.0683262E+001,-2.5789601E+000,-1.2116946E-002, 0.0000000E+000, 0.0000000E+000, 3.4154543E+001, 3.5217977E+001, 1.1712124E+000, 3.4127468E-003, 7.0488315E-031
 2.4842136E+001, 1.9891752E+002,-7.1393872E+001,-8.4939725E+001,-2.5928198E+000,-1.2038147E-002, 0.0000000E+000, 0.0000000E+000, 4.0361340E+001, 3.9979065E+001, 1.1712124E+000, 3.4127468E-003, 7.0110918E-031
 2.4874788E+001, 1.9711689E+002,-7.0996873E+001,-8.7160368E+001,-2.6025728E+000,-1.1993570E-002, 0.0000000E+000, 0.0000000E+000, 3.6673828E+001, 3.6345078E+001, 1.1712124E+000, 3.4127468E-003, 6.9769946E-031
 2.4903948E+001, 1.9745063E+002,-7.1402120E+001,-8.8959172E+001,-2.6059565E+000,-1.1998187E-002, 0.0000000E+000, 0.0000000E+000, 3.4773131E+001, 3.4471388E+001, 1.1712124E+000, 3.4127468E-003, 6.9486557E-031
 2.4933109E+001, 1.9751103E+002,-7.1726274E+001,-9.1390896E+001,-2.5829390E+000,-1.2014053E-002, 0.0000000E+000, 0.0000000E+000, 3.2191466E+001, 3.1798906E+001, 1.1712124E+000, 3.4127468E-003, 6.9340238E-031
 2.4962269E+001, 1.9918859E+002,-7.1946260E+001,-9.5226731E+001,-2.5488538E+000,-1.1995243E-002, 0.0000000E+000, 0.0000000E+000, 2.9287022E+001, 2.9454751E+001, 1.1712124E+000, 3.4127468E-003, 6.9341723E-031
 2.4993761E+001, 2.0330068E+002,-7.3717504E+001,-9.8597866E+001,-2.5169316E+000,-1.2031082E-002, 0.0000000E+000, 0.0000000E+000, 2.8155783E+001, 2.8456348E+001, 1.1712124E+000, 3.4127468E-003, 6.9558748E-031
 2.5021347E+001, 2.0748305E+002,-7.5244299E+001,-1.0180652E+002,-2.4812904E+000,-1.2102573E-002, 0.0000000E+000, 0.0000000E+000, 2.7544275E+001, 2.7938838E+001, 1.1712124E+000, 3.4127468E-003, 7.0059491E-031
 2.5056629E+001, 2.1281141E+002,-7.7370523E+001,-1.0732126E+002,-2.4587685E+000,-1.2162662E-002, 0.0000000E+000, 0.0000000E+000, 2.6115883E+001, 2.5648695E+001, 1.1712124E+000, 3.4127468E-003, 7.0769160E-031
 2.5084856E+001, 2.1353423E+002,-7.7248985E+001,-1.1653120E+002,-2.4633968E+000,-1.2167482E-002, 0.0000000E+000, 0.0000000E+000, 1.8314586E+001, 1.7278482E+001, 1.1712124E+000, 3.4127468E-003, 7.1638188E-031
 2.5113083E+001, 2.1197302E+002,-7.6658941E+001,-1.2475592E+002,-2.4568529E+000,-1.2150664E-002, 0.0000000E+000, 0.0000000E+000, 8.9935004E+000, 8.0891601E+000, 1.1712124E+000, 3.4127468E-003, 7.2528587E-031
 2.5141310E+001, 2.0874187E+002,-7.4701486E+001,-1.2995992E+002,-2.4511236E+000,-1.2144916E-002, 0.0000000E+000, 0.0000000E+000, 2.1745757E+000, 1.6171964E+000, 1.1712124E+000, 3.4127468E-003, 7.3512994E-031
 2.5176594E+001, 2.0460381E+002,-7.2309349E+001,-1.3133708E+002,-2.4464696E+000,-1.2122174E-002, 0.0000000E+000, 0.0000000E+000,-1.1751208E+000,-1.5012112E+000, 1.1712124E+000, 3.4127468E-003, 7.4714663E-031
 2.5204821E+001, 2.0242473E+002,-7.1428000E+001,-1.3048105E+002,-2.4303785E+000,-1.2108898E-002, 0.0000000E+000, 0.0000000E+000,-2.1741650E+000,-1.9268024E+000, 1.1712124E+000, 3.4127468E-003, 7.5984316E-031
 2.5233047E+001, 2.0359159E+002,-7.1958114E+001,-1.2757921E+002,-2.4276606E+000,-1.2096011E-002, 0.0000000E+000, 0.0000000E+000, 8.3848766E-001, 1.6145036E+000, 1.1712124E+000, 3.4127468E-003, 7.7140171E-031
 2.5261274E+001, 2.0225929E+002,-7.1770452E+001,-1.2564654E+002,-2.4422923E+000,-1.2085306E-002, 0.0000000E+000, 0.0000000E+000, 2.7152229E+000, 2.3879189E+000, 1.1712124E+000, 3.4127468E-003, 7.8291940E-031
 2.5296558E+001, 1.9821609E+002,-6.9930414E+001,-1.3088496E+002,-2.4434765E+000,-1.2082390E-002, 0.0000000E+000, 0.0000000E+000,-3.9213468E+000,-5.0548511E+000, 1.1712124E+000, 3.4127468E-003, 7.9565657E-031
 2.5324785E+001, 1.9900595E+002,-7.0236655E+001,-1.3961117E+002,-2.4367263E+000,-1.2087074E-002, 0.0000000E+000, 0.0000000E+000,-1.2801290E+001,-1.3290694E+001, 1.1712124E+000, 3.4127468E-003, 8.0795912E-031
 2.5353012E+001, 2.0025297E+002,-7.1274089E+001,-1.4726764E+002,-2.4366912E+000,-1.2075111E-002, 0.0000000E+000, 0.0000000E+000,-1.9614308E+001,-2.0737521E+001, 1.1712124E+000, 3.4127468E-003, 8.1844516E-031
 2.5381239E+001, 2.0081621E+002,-7.2433417E+001,-1.5626964E+002,-2.4426742E+000,-1.2075636E-002, 0.0000000E+000, 0.0000000E+000,-2.9161930E+001,-3.0341600E+001, 1.1712124E+000, 3.4127468E-003, 8.2860007E-031
 2.5416523E+001, 2.0117330E+002,-7.2456952E+001,-1.6403535E+002,-2.4541651E+000,-1.2059585E-002, 0.0000000E+000, 0.0000000E+000,-3.7731481E+001,-3.7785225E+001, 1.1712124E+000, 3.4127468E-003, 8.3950941E-031
 2.5444750E+001, 2.0139758E+002,-7.2492324E+001,-1.6756239E+002,-2.4950925E+000,-1.2081300E-002, 0.0000000E+000, 0.0000000E+000,-4.0975529E+001,-4.1164304E+001, 1.1712124E+000, 3.4127468E-003, 8.4984981E-031
 2.5471544E+001, 2.0484473E+002,-7.3370354E+001,-1.7018354E+002,-2.5074803E+000,-1.2069159E-002, 0.0000000E+000, 0.0000000E+000,-4.1996524E+001,-4.1228716E+001, 1.1712124E+000, 3.4127468E-003, 8.5826288E-031
 2.5503248E+001, 2.0589667E+002,-7.4505422E+001,-1.7215148E+002,-2.5602325E+000,-1.2054768E-002, 0.0000000E+000, 0.0000000E+000,-4.2779110E+001,-4.3332525E+001, 1.1712124E+000, 3.4127468E-003, 8.6661377E-031
 2.5534954E+001, 2.0411289E+002,-7.3225854E+001,-1.7114309E+002,-2.6006963E+000,-1.2017307E-002, 0.0000000E+000, 0.0000000E+000,-4.3439792E+001,-4.2868776E+001, 1.1712124E+000, 3.4127468E-003, 8.7515019E-031
 2.5560318E+001, 2.0312204E+002,-7.2335040E+001,-1.6888208E+002,-2.6096642E+000,-1.2002715E-002, 0.0000000E+000, 0.0000000E+000,-4.0884535E+001,-4.0716750E+001, 1.1712124E+000, 3.4127468E-003, 8.8266382E-031
 2.5592022E+001, 2.0247285E+002,-7.2111060E+001,-1.6911621E+002,-2.6051386E+000,-1.2006019E-002, 0.0000000E+000, 0.0000000E+000,-4.1232263E+001,-4.1371570E+001, 1.1712124E+000, 3.4127468E-003, 8.9043681E-031
 2.5623726E+001, 2.0313061E+002,-7.1947731E+001,-1.6893091E+002,-2.6007383E+000,-1.2029253E-002, 0.0000000E+000, 0.0000000E+000,-4.0704993E+001,-4.0360795E+001, 1.1712124E+000, 3.4127468E-003, 8.9922341E-031
 2.5655432E+001, 2.0389242E+002,-7.2546378E+001,-1.6448418E+002,-2.6213589E+000,-1.2033883E-002, 0.0000000E+000, 0.0000000E+000,-3.6814115E+001,-3.5771531E+001, 1.1712124E+000, 3.4127468E-003, 9.0807615E-031
 2.5681429E+001, 2.0568174E+002,-7.3775331E+001,-1.5387767E+002,-2.6289126E+000,-1.2032882E-002, 0.0000000E+000, 0.0000000E+000,-2.5950235E+001,-2.4612204E+001, 1.1712124E+000, 3.4127468E-003, 9.1594713E-031
