s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"temp-1","temp-2","temp-3","temp-4","temp-5","temp-6","temp-7","temp-8","temp-9","temp-10","temp-11","temp-12","temp-13","temp-14","temp-15","vel-1","vel-2","vel-3","vel-4","vel-5","vel-6","vel-7","vel-8","vel-9","vel-10","vel-11","vel-12","vel-13","vel-14","vel-15"
 3.7444665E+002, 2.0130943E+001, 2.0117139E+001, 2.0136090E+001, 2.0255471E+001, 2.0477334E+001, 3.0405649E+001, 5.2056032E+001, 7.6055238E+001, 7.7775512E+001, 7.9946406E+001, 8.5084700E+001, 8.6518259E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7687039E-001, 6.9050838E-001, 7.2480648E-001, 6.8670070E-001, 6.3987738E-001, 3.1773291E-001, 3.1653912E-001, 8.7187681E-001, 7.3166697E-001, 9.1203580E-001, 1.0152654E+000, 1.3245225E+000, 1.4821183E+000, 2.7607041E-001, 6.5919467E-001
 3.7625454E+002, 2.0142892E+001, 2.0119343E+001, 2.0140200E+001, 2.0268899E+001, 2.0385160E+001, 2.9123598E+001, 4.9201119E+001, 7.5813827E+001, 7.7684345E+001, 8.0497788E+001, 8.5952002E+001, 8.6790628E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4062576E-001, 6.6534144E-001, 7.2363350E-001, 6.8083597E-001, 6.3823732E-001, 3.9880808E-001, 2.3148566E-001, 8.6581791E-001, 7.9973530E-001, 9.2461275E-001, 1.1895115E+000, 1.3900687E+000, 1.5335255E+000, 3.5567850E-001, 7.2934762E-001
 3.7803798E+002, 2.0161371E+001, 2.0125293E+001, 2.0139562E+001, 2.0228756E+001, 2.0298782E+001, 2.9153603E+001, 4.8359933E+001, 7.5387778E+001, 7.7504181E+001, 8.0895243E+001, 8.6574847E+001, 8.6954284E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0223603E-001, 6.7831258E-001, 7.2396151E-001, 6.9367089E-001, 6.5065629E-001, 4.4989108E-001, 1.4470539E-001, 7.5455955E-001, 8.6063612E-001, 9.7262882E-001, 1.3397155E+000, 1.4394883E+000, 1.4881988E+000, 6.8628505E-001, 7.3194006E-001
 3.7992843E+002, 2.0185500E+001, 2.0130500E+001, 2.0119632E+001, 2.0185663E+001, 2.0252063E+001, 2.8554463E+001, 4.7967483E+001, 7.4410384E+001, 7.7044038E+001, 8.0831716E+001, 8.6362549E+001, 8.7057098E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6962442E-001, 7.3518287E-001, 7.4206927E-001, 7.0231798E-001, 6.5943717E-001, 4.7190496E-001, 8.8688306E-002, 7.0781672E-001, 8.2149448E-001, 9.7374392E-001, 1.2209692E+000, 1.4410515E+000, 1.4386087E+000, 8.5396821E-001, 7.1978897E-001
 3.8171365E+002, 2.0219659E+001, 2.0134292E+001, 2.0110815E+001, 2.0184289E+001, 2.0264462E+001, 2.7020857E+001, 4.7358035E+001, 7.3616099E+001, 7.6481723E+001, 8.0352723E+001, 8.6161227E+001, 8.7157191E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2541725E-001, 7.8243827E-001, 7.6331542E-001, 6.9236810E-001, 6.5902773E-001, 4.7401119E-001, 7.6111237E-002, 6.9175214E-001, 7.1713345E-001, 8.2296341E-001, 1.0920485E+000, 1.3530026E+000, 1.4220655E+000, 7.5801639E-001, 6.2570030E-001
 3.8352634E+002, 2.0241005E+001, 2.0141915E+001, 2.0116591E+001, 2.0173606E+001, 2.0260200E+001, 2.5971573E+001, 4.6859935E+001, 7.3474840E+001, 7.8147794E+001, 7.9825309E+001, 8.5871262E+001, 8.7172486E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0087897E-001, 7.5563110E-001, 7.3480521E-001, 6.6900753E-001, 6.4025972E-001, 4.5304486E-001, 9.6778083E-002, 6.6008527E-001, 7.6962453E-001, 7.3227977E-001, 1.0880086E+000, 1.4284840E+000, 1.5111358E+000, 6.1477036E-001, 5.1083783E-001
 3.8523240E+002, 2.0227106E+001, 2.0141113E+001, 2.0122220E+001, 2.0155973E+001, 2.0271336E+001, 2.5310091E+001, 4.5954716E+001, 7.3082659E+001, 7.9072650E+001, 7.8493889E+001, 8.5513211E+001, 8.6942211E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8491471E-001, 6.7923926E-001, 6.7746233E-001, 6.3862538E-001, 6.0320278E-001, 4.2359327E-001, 1.2228596E-001, 6.8568334E-001, 8.6875388E-001, 6.9704348E-001, 1.0593695E+000, 1.4084550E+000, 1.5262199E+000, 4.6026085E-001, 4.0608408E-001
 3.8702148E+002, 2.0198442E+001, 2.0131945E+001, 2.0125296E+001, 2.0146325E+001, 2.0316685E+001, 2.4854128E+001, 4.4344309E+001, 7.2650353E+001, 7.7501547E+001, 7.7541451E+001, 8.4494574E+001, 8.6664114E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.1109768E-001, 6.4608465E-001, 6.5410650E-001, 6.0330746E-001, 5.5776422E-001, 4.0702111E-001, 1.3123068E-001, 7.3132997E-001, 8.5023522E-001, 7.5088713E-001, 1.0572263E+000, 1.3546099E+000, 1.4954796E+000, 3.6717466E-001, 3.4969813E-001
 3.8885031E+002, 2.0174384E+001, 2.0128324E+001, 2.0125400E+001, 2.0144289E+001, 2.0245425E+001, 2.4518725E+001, 4.2076244E+001, 7.2490542E+001, 7.6079127E+001, 7.7430167E+001, 8.4539642E+001, 8.6513396E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.5812257E-001, 6.6524286E-001, 6.6582866E-001, 5.5827593E-001, 5.2635324E-001, 4.1575303E-001, 1.3127331E-001, 7.0358865E-001, 7.8038915E-001, 7.7898839E-001, 1.1969205E+000, 1.4224262E+000, 1.4829276E+000, 3.1675096E-001, 3.5747902E-001
 3.9065012E+002, 2.0161215E+001, 2.0128925E+001, 2.0122966E+001, 2.0146126E+001, 2.0194810E+001, 2.4184223E+001, 3.8643769E+001, 7.2297869E+001, 7.5714907E+001, 7.9161345E+001, 8.5813829E+001, 8.6466552E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.5043965E-001, 6.8592682E-001, 6.8768312E-001, 5.4585422E-001, 5.3481548E-001, 4.5216322E-001, 1.4425078E-001, 6.3700435E-001, 6.5961219E-001, 7.2559032E-001, 1.1253982E+000, 1.4140718E+000, 1.4019567E+000, 3.4732863E-001, 3.7191803E-001
 3.9248176E+002, 2.0159239E+001, 2.0127424E+001, 2.0120003E+001, 2.0145739E+001, 2.0205173E+001, 2.3658707E+001, 3.5022493E+001, 7.2024201E+001, 7.6327272E+001, 8.1904467E+001, 8.6380414E+001, 8.6274273E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6713770E-001, 6.9494150E-001, 7.0971589E-001, 5.8647936E-001, 5.7408474E-001, 4.9324132E-001, 1.7038088E-001, 5.7998579E-001, 6.1946006E-001, 7.1847160E-001, 1.1283211E+000, 1.4193984E+000, 1.3850668E+000, 4.0255579E-001, 3.7295889E-001
 3.9427164E+002, 2.0163758E+001, 2.0124852E+001, 2.0122526E+001, 2.0141823E+001, 2.0244444E+001, 2.3147750E+001, 3.2879414E+001, 7.1927551E+001, 7.8092410E+001, 8.2415453E+001, 8.5674186E+001, 8.6286759E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8929229E-001, 6.9591036E-001, 7.0270051E-001, 6.3574053E-001, 6.0633416E-001, 4.9986131E-001, 1.9277347E-001, 5.5369695E-001, 6.2091394E-001, 7.8730977E-001, 1.2288986E+000, 1.4437649E+000, 1.3826623E+000, 4.0415229E-001, 3.4604160E-001
 3.9603998E+002, 2.0170365E+001, 2.0123631E+001, 2.0127724E+001, 2.0136707E+001, 2.0243069E+001, 2.2808536E+001, 3.2027048E+001, 7.3044656E+001, 7.9631119E+001, 8.2059985E+001, 8.5384480E+001, 8.6513268E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0293786E-001, 6.9543219E-001, 6.7210981E-001, 6.6123866E-001, 6.1911277E-001, 4.8159619E-001, 1.9355875E-001, 5.5721842E-001, 6.1431752E-001, 8.2916081E-001, 1.1783554E+000, 1.4200418E+000, 1.3645211E+000, 3.9226069E-001, 3.0572202E-001
 3.9784477E+002, 2.0172521E+001, 2.0124685E+001, 2.0129777E+001, 2.0134539E+001, 2.0201006E+001, 2.2457288E+001, 3.2472081E+001, 7.4813610E+001, 7.9860830E+001, 8.1858368E+001, 8.5717542E+001, 8.6917858E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0840705E-001, 6.9046192E-001, 6.5636392E-001, 6.7791457E-001, 6.3416134E-001, 4.8928872E-001, 1.7162501E-001, 5.7743806E-001, 6.4114344E-001, 8.0858878E-001, 1.1325922E+000, 1.4319712E+000, 1.3462451E+000, 4.2109659E-001, 2.8775843E-001
 3.9974983E+002, 2.0167659E+001, 2.0126886E+001, 2.0128565E+001, 2.0137639E+001, 2.0169082E+001, 2.2202126E+001, 3.4347502E+001, 7.5803980E+001, 7.9372741E+001, 8.1500378E+001, 8.6278089E+001, 8.7486260E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0390133E-001, 6.7742270E-001, 6.6051500E-001, 6.9415755E-001, 6.5692446E-001, 5.2245348E-001, 1.4410228E-001, 6.0410620E-001, 7.1140876E-001, 8.2112699E-001, 1.2060769E+000, 1.4212882E+000, 1.3107982E+000, 4.4777897E-001, 3.2242163E-001
 4.0151452E+002, 2.0163208E+001, 2.0127468E+001, 2.0125947E+001, 2.0142585E+001, 2.0167090E+001, 2.2329714E+001, 3.6633574E+001, 7.6043169E+001, 7.8959117E+001, 8.1865749E+001, 8.7001462E+001, 8.7919486E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8281092E-001, 6.7011352E-001, 6.6607224E-001, 6.8833914E-001, 6.4535748E-001, 5.4081268E-001, 1.2459554E-001, 6.3093212E-001, 7.6835195E-001, 8.1986778E-001, 1.2418124E+000, 1.4342881E+000, 1.2736863E+000, 4.1326397E-001, 4.0904747E-001
 4.0327921E+002, 2.0158009E+001, 2.0126052E+001, 2.0123324E+001, 2.0144323E+001, 2.0178949E+001, 2.2507189E+001, 3.8090813E+001, 7.6007736E+001, 7.9919378E+001, 8.3080389E+001, 8.7457390E+001, 8.8570906E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7004886E-001, 6.6989400E-001, 6.6908386E-001, 6.5098357E-001, 5.9777006E-001, 5.3212406E-001, 1.0669815E-001, 6.4759343E-001, 7.8922485E-001, 8.1225946E-001, 1.2227934E+000, 1.5006175E+000, 1.2929827E+000, 3.1773506E-001, 5.3499007E-001
 4.0505641E+002, 2.0146395E+001, 2.0123311E+001, 2.0121223E+001, 2.0144295E+001, 2.0190513E+001, 2.2672280E+001, 3.8745262E+001, 7.5765637E+001, 8.1589447E+001, 8.4020977E+001, 8.7759939E+001, 8.8672960E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8626937E-001, 6.7404336E-001, 6.8169183E-001, 6.1286499E-001, 5.6387442E-001, 5.0624025E-001, 8.5066373E-002, 6.4254772E-001, 7.7878525E-001, 8.7659670E-001, 1.2816351E+000, 1.4841474E+000, 1.2922339E+000, 2.2148680E-001, 6.4589415E-001
 4.0684380E+002, 2.0138403E+001, 2.0120710E+001, 2.0118635E+001, 2.0142167E+001, 2.0195236E+001, 2.3016429E+001, 3.9351643E+001, 7.5501459E+001, 8.2443061E+001, 8.4785365E+001, 8.7997619E+001, 8.8512869E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0534988E-001, 6.9502565E-001, 7.0610982E-001, 6.1771544E-001, 5.7673695E-001, 4.7733021E-001, 6.3727649E-002, 6.1327208E-001, 7.5397118E-001, 9.1769192E-001, 1.4055127E+000, 1.4517692E+000, 1.2664215E+000, 1.8625914E-001, 6.4960942E-001
 4.0872919E+002, 2.0136290E+001, 2.0120365E+001, 2.0117073E+001, 2.0135690E+001, 2.0190682E+001, 2.3602148E+001, 4.0100908E+001, 7.5281626E+001, 8.2455003E+001, 8.4900058E+001, 8.7894129E+001, 8.8641516E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3182543E-001, 7.2455518E-001, 7.3034371E-001, 6.4743460E-001, 6.0864314E-001, 4.5326557E-001, 4.9085992E-002, 5.7254017E-001, 7.1629582E-001, 9.1687294E-001, 1.2369879E+000, 1.3951950E+000, 1.2133013E+000, 2.8122308E-001, 5.3550725E-001
 4.1055042E+002, 2.0135725E+001, 2.0121829E+001, 2.0120511E+001, 2.0129629E+001, 2.0176446E+001, 2.4283358E+001, 4.0529033E+001, 7.4822868E+001, 8.1732103E+001, 8.4558227E+001, 8.7874301E+001, 8.8828946E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8176485E-001, 7.5247450E-001, 7.2321687E-001, 6.5618673E-001, 6.0906913E-001, 4.2857681E-001, 5.1265082E-002, 5.3805594E-001, 6.8137245E-001, 8.4345146E-001, 1.0400511E+000, 1.3173059E+000, 1.2208344E+000, 3.7888245E-001, 3.8520447E-001
 4.1229239E+002, 2.0137536E+001, 2.0122945E+001, 2.0123374E+001, 2.0132176E+001, 2.0162831E+001, 2.4744566E+001, 3.9872770E+001, 7.4160791E+001, 8.1812958E+001, 8.4162023E+001, 8.7677963E+001, 8.8629900E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0842694E-001, 7.6709100E-001, 7.0353451E-001, 6.3777868E-001, 5.8530189E-001, 3.9017028E-001, 6.9962709E-002, 5.1682164E-001, 6.6952036E-001, 7.8770679E-001, 1.0767239E+000, 1.3003989E+000, 1.2679710E+000, 4.7515989E-001, 3.0107152E-001
 4.1413929E+002, 2.0140826E+001, 2.0123026E+001, 2.0124818E+001, 2.0137553E+001, 2.0160835E+001, 2.4948226E+001, 3.8767934E+001, 7.3395643E+001, 8.2198135E+001, 8.3472942E+001, 8.5966869E+001, 8.8302280E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6676445E-001, 7.5958709E-001, 6.9685479E-001, 6.1118762E-001, 5.7346969E-001, 3.3237207E-001, 1.0047166E-001, 5.0369230E-001, 6.6946456E-001, 8.3138095E-001, 1.1824439E+000, 1.3481107E+000, 1.3135733E+000, 5.7173105E-001, 3.3072706E-001
 4.1598619E+002, 2.0140660E+001, 2.0124109E+001, 2.0127225E+001, 2.0140783E+001, 2.0164326E+001, 2.5152537E+001, 3.7239856E+001, 7.3196809E+001, 8.1555497E+001, 8.2815829E+001, 8.4679297E+001, 8.8087721E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0877597E-001, 7.2830270E-001, 7.0588871E-001, 6.0132533E-001, 5.7310293E-001, 2.6638321E-001, 1.4319304E-001, 5.0441302E-001, 7.2506533E-001, 9.3496112E-001, 1.2078273E+000, 1.3885830E+000, 1.3408360E+000, 6.9420437E-001, 3.9540689E-001
 4.1760223E+002, 2.0136181E+001, 2.0126630E+001, 2.0130386E+001, 2.0140747E+001, 2.0162773E+001, 2.5597401E+001, 3.4920054E+001, 7.4088261E+001, 8.0996636E+001, 8.2545697E+001, 8.4759601E+001, 8.8239526E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0447494E-001, 6.7814589E-001, 7.2070412E-001, 6.0873613E-001, 5.6646977E-001, 2.2059527E-001, 1.8606620E-001, 5.5218955E-001, 7.7112548E-001, 9.3013402E-001, 1.1630773E+000, 1.3796914E+000, 1.3564746E+000, 7.8153731E-001, 4.2884222E-001
 4.1944913E+002, 2.0132027E+001, 2.0126669E+001, 2.0131097E+001, 2.0139674E+001, 2.0159591E+001, 2.6940922E+001, 3.2545126E+001, 7.5130961E+001, 8.1200424E+001, 8.2330146E+001, 8.6238474E+001, 8.8905449E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4748284E-001, 6.3081600E-001, 7.2013729E-001, 6.2127943E-001, 5.5309298E-001, 2.0838496E-001, 2.2309172E-001, 6.4075971E-001, 7.7049146E-001, 8.5008459E-001, 1.1537154E+000, 1.4071967E+000, 1.3532077E+000, 7.9577705E-001, 4.4425960E-001
 4.2135396E+002, 2.0128812E+001, 2.0122648E+001, 2.0130097E+001, 2.0140024E+001, 2.0170099E+001, 2.8782123E+001, 3.1192967E+001, 7.5308130E+001, 8.1139505E+001, 8.1953653E+001, 8.7500795E+001, 8.9544284E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9571837E-001, 6.3359797E-001, 7.0148382E-001, 6.3290278E-001, 5.4671927E-001, 2.2494697E-001, 2.5502006E-001, 6.7197352E-001, 7.7924849E-001, 8.3431948E-001, 1.1515972E+000, 1.4530672E+000, 1.3116353E+000, 7.3630671E-001, 4.4680993E-001
 4.2300322E+002, 2.0130304E+001, 2.0116354E+001, 2.0128937E+001, 2.0142876E+001, 2.0185612E+001, 2.8650052E+001, 3.1251342E+001, 7.4634969E+001, 8.0670581E+001, 8.1411420E+001, 8.7997059E+001, 8.9756992E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9403899E-001, 6.9029128E-001, 6.8397392E-001, 6.2740442E-001, 5.6787989E-001, 2.5819810E-001, 2.7779424E-001, 6.0515836E-001, 7.5491549E-001, 8.4411752E-001, 1.1519793E+000, 1.4620237E+000, 1.2683446E+000, 6.3045839E-001, 4.5062248E-001
 4.2495201E+002, 2.0140176E+001, 2.0113800E+001, 2.0130131E+001, 2.0144175E+001, 2.0230915E+001, 2.6653560E+001, 3.1891801E+001, 7.2937666E+001, 7.9967810E+001, 8.1203367E+001, 8.7914418E+001, 8.9531570E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5059306E-001, 7.6340844E-001, 6.7936104E-001, 6.1936052E-001, 6.2359798E-001, 3.0884962E-001, 2.8273781E-001, 5.4273892E-001, 6.7297083E-001, 8.5975399E-001, 1.1641505E+000, 1.4491276E+000, 1.2927379E+000, 4.9096711E-001, 4.3932267E-001
 4.2665485E+002, 2.0158299E+001, 2.0119151E+001, 2.0134174E+001, 2.0141568E+001, 2.0241338E+001, 2.5278243E+001, 3.3139696E+001, 7.1840682E+001, 7.9063737E+001, 8.2179415E+001, 8.7759392E+001, 8.9310309E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5813714E-001, 8.2332053E-001, 6.7980528E-001, 6.4234610E-001, 6.7454153E-001, 3.7394721E-001, 2.6243356E-001, 5.4042488E-001, 6.1985073E-001, 8.8102958E-001, 1.1441968E+000, 1.4426418E+000, 1.3565745E+000, 3.7576541E-001, 3.8883620E-001
 4.2843878E+002, 2.0175997E+001, 2.0126857E+001, 2.0136722E+001, 2.0136711E+001, 2.0209849E+001, 2.4876359E+001, 3.5250065E+001, 7.3581695E+001, 7.9256321E+001, 8.3411175E+001, 8.7726780E+001, 8.9182326E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3545184E-001, 8.1905878E-001, 6.9713418E-001, 6.6883573E-001, 6.6712049E-001, 4.3447312E-001, 2.2461868E-001, 5.6546530E-001, 6.2331837E-001, 8.5158611E-001, 1.0968926E+000, 1.4187316E+000, 1.3826044E+000, 3.1804270E-001, 3.9709581E-001
 4.3038022E+002, 2.0187860E+001, 2.0131189E+001, 2.0135240E+001, 2.0134475E+001, 2.0193301E+001, 2.5329781E+001, 3.8200285E+001, 7.6990971E+001, 8.1215296E+001, 8.4703317E+001, 8.7773756E+001, 8.9361679E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.8487866E-001, 7.5467568E-001, 7.4689441E-001, 6.7012042E-001, 6.1682449E-001, 4.7210754E-001, 1.7600230E-001, 6.2679640E-001, 6.8761241E-001, 7.9007182E-001, 1.1292168E+000, 1.4380935E+000, 1.3740104E+000, 2.7785196E-001, 5.3963895E-001
 4.3209248E+002, 2.0193232E+001, 2.0130901E+001, 2.0130520E+001, 2.0135813E+001, 2.0174292E+001, 2.6340994E+001, 4.1171732E+001, 7.8856417E+001, 8.2759250E+001, 8.5578683E+001, 8.8013212E+001, 9.0070680E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2672781E-001, 7.1591196E-001, 7.9733139E-001, 6.4825048E-001, 5.9376654E-001, 4.7332636E-001, 1.3483422E-001, 6.8386279E-001, 7.6103417E-001, 7.9857166E-001, 1.1650214E+000, 1.4371462E+000, 1.2858032E+000, 2.8849830E-001, 6.0564065E-001
 4.3380474E+002, 2.0198466E+001, 2.0129066E+001, 2.0127207E+001, 2.0135051E+001, 2.0153186E+001, 2.7832541E+001, 4.3593160E+001, 7.9693973E+001, 8.3535377E+001, 8.5747814E+001, 8.8475202E+001, 9.0750510E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0476207E-001, 7.3855919E-001, 8.0290408E-001, 6.2460337E-001, 6.2772688E-001, 4.5031274E-001, 1.1201994E-001, 6.8877762E-001, 7.5527154E-001, 8.4146732E-001, 1.1296009E+000, 1.3855982E+000, 1.1907558E+000, 3.8153104E-001, 5.0395166E-001
 4.3570725E+002, 2.0183315E+001, 2.0129098E+001, 2.0129109E+001, 2.0131021E+001, 2.0146685E+001, 2.9609900E+001, 4.5563655E+001, 8.0237602E+001, 8.4205958E+001, 8.5965548E+001, 8.8966965E+001, 9.1392707E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6657956E-001, 7.9547713E-001, 7.5278431E-001, 6.1699846E-001, 6.9088869E-001, 4.2017436E-001, 1.1614840E-001, 6.3851370E-001, 7.0955513E-001, 8.1160008E-001, 1.0950341E+000, 1.4099327E+000, 1.1931687E+000, 3.2022039E-001, 3.8232662E-001
 4.3748610E+002, 2.0194562E+001, 2.0133461E+001, 2.0132461E+001, 2.0128480E+001, 2.0160995E+001, 3.1715012E+001, 4.7241202E+001, 8.0605964E+001, 8.4969999E+001, 8.6578326E+001, 8.9428578E+001, 9.1535331E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9052499E-001, 7.9773986E-001, 7.1851428E-001, 6.2157131E-001, 7.2862681E-001, 3.9698363E-001, 1.5745778E-001, 5.6497333E-001, 6.6805926E-001, 6.8802937E-001, 1.1519013E+000, 1.4300034E+000, 1.2106777E+000, 1.5218354E-001, 3.1974062E-001
 4.3921470E+002, 2.0230391E+001, 2.0137973E+001, 2.0135361E+001, 2.0128931E+001, 2.0191797E+001, 3.4041487E+001, 4.9548637E+001, 8.0275331E+001, 8.4605721E+001, 8.7506123E+001, 9.0035841E+001, 9.1514674E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.9855012E-001, 7.5309181E-001, 7.5444629E-001, 6.2669585E-001, 7.2814406E-001, 3.8265210E-001, 2.1222820E-001, 5.4113986E-001, 6.5289905E-001, 6.3903199E-001, 1.1498861E+000, 1.3954236E+000, 1.2338887E+000, 1.4818389E-001, 2.9761645E-001
 4.4103224E+002, 2.0251319E+001, 2.0139967E+001, 2.0137759E+001, 2.0130159E+001, 2.0221410E+001, 3.6271620E+001, 5.3684149E+001, 7.9526038E+001, 8.4816537E+001, 8.8336835E+001, 8.9652515E+001, 9.1810053E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2985355E-001, 7.5734388E-001, 8.0563229E-001, 6.4754951E-001, 6.9969827E-001, 3.7691334E-001, 2.5060830E-001, 5.5907491E-001, 6.6130913E-001, 6.9846350E-001, 1.0987890E+000, 1.4402411E+000, 1.2992528E+000, 3.1129395E-001, 2.8007218E-001
 4.4301133E+002, 2.0196914E+001, 2.0138932E+001, 2.0141447E+001, 2.0130926E+001, 2.0277832E+001, 3.8163694E+001, 5.8974811E+001, 7.9662840E+001, 8.5652180E+001, 8.8596342E+001, 8.9942911E+001, 9.1834147E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.9193067E-001, 8.2318550E-001, 8.0472762E-001, 7.0265100E-001, 6.4821485E-001, 3.7980030E-001, 2.5327688E-001, 5.9134269E-001, 6.6749153E-001, 7.6751254E-001, 1.0222040E+000, 1.4292108E+000, 1.2822813E+000, 4.6597256E-001, 2.5487594E-001
 4.4481349E+002, 2.0156038E+001, 2.0137995E+001, 2.0144650E+001, 2.0133927E+001, 2.0334801E+001, 3.9302210E+001, 6.3107863E+001, 8.1079324E+001, 8.5867416E+001, 8.7868383E+001, 8.9956919E+001, 9.1357143E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6522470E-001, 8.8078421E-001, 7.7119964E-001, 7.4309101E-001, 6.0176626E-001, 3.7956209E-001, 2.3164192E-001, 6.1809070E-001, 6.6534353E-001, 8.5439628E-001, 1.0363302E+000, 1.4434866E+000, 1.2935291E+000, 4.7100627E-001, 2.6029251E-001
 4.4654549E+002, 2.0159571E+001, 2.0139957E+001, 2.0146932E+001, 2.0137547E+001, 2.0319391E+001, 3.9333928E+001, 6.5713286E+001, 8.2325643E+001, 8.5810553E+001, 8.7142886E+001, 8.9306928E+001, 9.0901736E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.8138451E-001, 8.7684305E-001, 7.5466425E-001, 7.2584764E-001, 5.8400957E-001, 3.7150803E-001, 2.2687868E-001, 6.3081367E-001, 6.5620988E-001, 8.7737468E-001, 1.1300292E+000, 1.4678371E+000, 1.3307719E+000, 4.5012550E-001, 3.0602834E-001
 4.4820408E+002, 2.0172644E+001, 2.0141780E+001, 2.0148759E+001, 2.0138835E+001, 2.0246743E+001, 3.8615173E+001, 6.7054335E+001, 8.2750524E+001, 8.5584515E+001, 8.6683041E+001, 8.8553837E+001, 9.0842549E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7439293E-001, 8.2465719E-001, 7.3268821E-001, 6.8133310E-001, 5.9809855E-001, 3.5972595E-001, 2.5402271E-001, 6.3004855E-001, 7.0547665E-001, 9.0721429E-001, 1.2000967E+000, 1.4877872E+000, 1.2717319E+000, 4.3247896E-001, 3.1376507E-001
 4.5013910E+002, 2.0181412E+001, 2.0141413E+001, 2.0148813E+001, 2.0139043E+001, 2.0183023E+001, 3.8154451E+001, 6.7578661E+001, 8.2631261E+001, 8.5313119E+001, 8.6592634E+001, 8.8760700E+001, 9.1333352E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4603989E-001, 7.7857681E-001, 7.3061121E-001, 6.3526239E-001, 6.2799023E-001, 3.4505299E-001, 2.9745993E-001, 5.6440334E-001, 7.8507038E-001, 9.6951930E-001, 1.2346070E+000, 1.5029895E+000, 1.2157682E+000, 4.0393219E-001, 2.0740665E-001
 4.5195777E+002, 2.0176353E+001, 2.0139355E+001, 2.0145050E+001, 2.0140608E+001, 2.0154905E+001, 3.7976230E+001, 6.7962149E+001, 8.2303526E+001, 8.4797024E+001, 8.6763961E+001, 8.9709667E+001, 9.1960491E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8618456E-001, 8.1632842E-001, 7.7945246E-001, 6.1203669E-001, 6.4816327E-001, 3.3648557E-001, 3.2981949E-001, 4.7971221E-001, 7.8174234E-001, 9.2046834E-001, 1.2401109E+000, 1.4805070E+000, 1.2008580E+000, 4.2954808E-001, 2.7378038E-001
