s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 4.6457470E+001, 4.0263070E+000,-8.6634743E-001,-3.1509263E+000,-7.2232125E-002,-2.6495978E-004, 0.0000000E+000, 0.0000000E+000,-3.1381718E-002,-6.3463896E-002, 1.1712124E+000, 9.0821544E-005, 1.0142639E-062
 4.6500740E+001, 4.0036689E+000,-8.5982141E-001,-3.2264102E+000,-7.3347635E-002,-2.6459609E-004, 0.0000000E+000, 0.0000000E+000,-1.3796523E-001,-1.5617498E-001, 1.1712124E+000, 9.0821544E-005, 1.0620538E-062
 4.6565647E+001, 3.9984926E+000,-8.5011748E-001,-3.3039955E+000,-7.6280827E-002,-2.6446686E-004, 0.0000000E+000, 0.0000000E+000,-2.1267312E-001,-2.3216573E-001, 1.1712124E+000, 9.0821544E-005, 1.1054189E-062
 4.6630550E+001, 4.0030176E+000,-8.5427247E-001,-3.3785501E+000,-7.8166681E-002,-2.6369347E-004, 0.0000000E+000, 0.0000000E+000,-2.9023820E-001,-3.0823536E-001, 1.1712124E+000, 9.0821544E-005, 1.1506052E-062
 4.6695457E+001, 4.0090740E+000,-8.5951602E-001,-3.4035121E+000,-7.9290021E-002,-2.6373247E-004, 0.0000000E+000, 0.0000000E+000,-3.2684537E-001,-3.3350785E-001, 1.1712124E+000, 9.0821544E-005, 1.1879918E-062
 4.6760361E+001, 3.9994466E+000,-8.6936444E-001,-3.3832705E+000,-7.8185714E-002,-2.6429067E-004, 0.0000000E+000, 0.0000000E+000,-3.2990115E-001,-3.3163833E-001, 1.1712124E+000, 9.0821544E-005, 1.2207728E-062
 4.6803635E+001, 3.9955228E+000,-8.8300128E-001,-3.3401409E+000,-7.5379569E-002,-2.6449864E-004, 0.0000000E+000, 0.0000000E+000,-2.9918183E-001,-3.0326344E-001, 1.1712124E+000, 9.0821544E-005, 1.2478955E-062
 4.6868538E+001, 3.9904788E+000,-8.9344183E-001,-3.2849526E+000,-7.4434674E-002,-2.6419598E-004, 0.0000000E+000, 0.0000000E+000,-2.6711723E-001,-2.6261450E-001, 1.1712124E+000, 9.0821544E-005, 1.2762643E-062
 4.6933445E+001, 3.9666289E+000,-9.0164837E-001,-3.2163526E+000,-7.6147774E-002,-2.6373392E-004, 0.0000000E+000, 0.0000000E+000,-2.2105799E-001,-2.2778358E-001, 1.1712124E+000, 9.0821544E-005, 1.3108108E-062
 4.6998348E+001, 3.9272242E+000,-9.0447736E-001,-3.1583033E+000,-7.5811486E-002,-2.6326419E-004, 0.0000000E+000, 0.0000000E+000,-2.1136288E-001,-2.1163126E-001, 1.1712124E+000, 9.0821544E-005, 1.3425518E-062
 4.7041618E+001, 3.9223085E+000,-8.9976656E-001,-3.1126867E+000,-7.8675007E-002,-2.6314019E-004, 0.0000000E+000, 0.0000000E+000,-1.7667631E-001,-1.6908289E-001, 1.1712124E+000, 9.0821544E-005, 1.3631047E-062
 4.7106525E+001, 3.9306213E+000,-9.0170642E-001,-3.0561091E+000,-7.3933108E-002,-2.6361577E-004, 0.0000000E+000, 0.0000000E+000,-1.1286768E-001,-1.0139098E-001, 1.1712124E+000, 9.0821544E-005, 1.3736732E-062
 4.7171432E+001, 3.9572022E+000,-8.9087614E-001,-2.9599754E+000,-7.5231306E-002,-2.6362534E-004, 0.0000000E+000, 0.0000000E+000,-1.3432917E-003, 3.0855688E-002, 1.1712124E+000, 9.0821544E-005, 1.3705789E-062
 4.7238499E+001, 3.9572619E+000,-8.8975475E-001,-2.8374179E+000,-7.3052666E-002,-2.6323002E-004, 0.0000000E+000, 0.0000000E+000, 1.5075147E-001, 1.5677331E-001, 1.1712124E+000, 9.0821544E-005, 1.3474620E-062
 4.7286098E+001, 3.9586603E+000,-8.9075416E-001,-2.7202156E+000,-7.1785437E-002,-2.6292653E-004, 0.0000000E+000, 0.0000000E+000, 2.3493349E-001, 2.7564211E-001, 1.1712124E+000, 9.0821544E-005, 1.3139759E-062
 4.7357494E+001, 3.9868725E+000,-8.8954135E-001,-2.5968995E+000,-7.2052412E-002,-2.6256537E-004, 0.0000000E+000, 0.0000000E+000, 3.9285513E-001, 4.2811666E-001, 1.1712124E+000, 9.0821544E-005, 1.2711278E-062
 4.7405090E+001, 4.0167684E+000,-8.7802879E-001,-2.4846110E+000,-6.9584883E-002,-2.6281075E-004, 0.0000000E+000, 0.0000000E+000, 5.4656262E-001, 5.8428091E-001, 1.1712124E+000, 9.0821544E-005, 1.2246975E-062
 4.7476486E+001, 4.0208864E+000,-8.7036809E-001,-2.4043378E+000,-7.0673993E-002,-2.6304828E-004, 0.0000000E+000, 0.0000000E+000, 6.6173646E-001, 6.7524344E-001, 1.1712124E+000, 9.0821544E-005, 1.1776097E-062
 4.7524086E+001, 4.0106809E+000,-8.5935762E-001,-2.3731768E+000,-7.1673343E-002,-2.6304285E-004, 0.0000000E+000, 0.0000000E+000, 7.0731839E-001, 7.0621012E-001, 1.1712124E+000, 9.0821544E-005, 1.1320826E-062
 4.7592888E+001, 4.0148342E+000,-8.5825447E-001,-2.3873118E+000,-7.0758049E-002,-2.6292372E-004, 0.0000000E+000, 0.0000000E+000, 6.9105386E-001, 6.9824697E-001, 1.1712124E+000, 9.0821544E-005, 1.0906208E-062
 4.7656502E+001, 4.0155150E+000,-8.6356125E-001,-2.4362192E+000,-6.9672641E-002,-2.6320339E-004, 0.0000000E+000, 0.0000000E+000, 6.7181692E-001, 6.4579876E-001, 1.1712124E+000, 9.0821544E-005, 1.0479847E-062
 4.7720116E+001, 3.9841897E+000,-8.5129086E-001,-2.5044090E+000,-7.3235856E-002,-2.6356665E-004, 0.0000000E+000, 0.0000000E+000, 5.7494925E-001, 5.5499041E-001, 1.1712124E+000, 9.0821544E-005, 1.0148905E-062
 4.7766769E+001, 3.9323828E+000,-8.4907507E-001,-2.5726289E+000,-7.0902656E-002,-2.6347992E-004, 0.0000000E+000, 0.0000000E+000, 4.6881522E-001, 4.3951272E-001, 1.1712124E+000, 9.0821544E-005, 9.9512452E-063
 4.7836742E+001, 3.9497063E+000,-8.4528758E-001,-2.6372926E+000,-6.9897612E-002,-2.6288709E-004, 0.0000000E+000, 0.0000000E+000, 4.0381175E-001, 3.9696559E-001, 1.1712124E+000, 9.0821544E-005, 9.8496634E-063
 4.7883396E+001, 3.9599164E+000,-8.4912451E-001,-2.7048269E+000,-6.7203750E-002,-2.6240545E-004, 0.0000000E+000, 0.0000000E+000, 3.4951962E-001, 3.3849885E-001, 1.1712124E+000, 9.0821544E-005, 9.8034602E-063
 4.7953369E+001, 3.9744726E+000,-8.7042302E-001,-2.7629983E+000,-7.1736362E-002,-2.6263046E-004, 0.0000000E+000, 0.0000000E+000, 2.8067616E-001, 2.6905229E-001, 1.1712124E+000, 9.0821544E-005, 9.7727452E-063
 4.8000023E+001, 3.9966950E+000,-8.8935895E-001,-2.8180090E+000,-7.2595488E-002,-2.6325948E-004, 0.0000000E+000, 0.0000000E+000, 2.2328725E-001, 2.1646837E-001, 1.1712124E+000, 9.0821544E-005, 9.7337169E-063
 4.8069996E+001, 3.9859333E+000,-9.0194364E-001,-2.8586810E+000,-7.0662875E-002,-2.6344451E-004, 0.0000000E+000, 0.0000000E+000, 1.7858705E-001, 1.5438234E-001, 1.1712124E+000, 9.0821544E-005, 9.6755711E-063
 4.8121315E+001, 3.9197067E+000,-8.8812884E-001,-2.8801268E+000,-7.6344345E-002,-2.6252754E-004, 0.0000000E+000, 0.0000000E+000, 8.9472288E-002, 7.4844235E-002, 1.1712124E+000, 9.0821544E-005, 9.5899431E-063
 4.8198288E+001, 3.9417313E+000,-8.8486990E-001,-2.8883661E+000,-7.3001224E-002,-2.6317069E-004, 0.0000000E+000, 0.0000000E+000, 8.7072178E-002, 9.5230906E-002, 1.1712124E+000, 9.0821544E-005, 9.4744376E-063
 4.8246197E+001, 4.0210814E+000,-8.9874231E-001,-2.8769590E+000,-7.0556128E-002,-2.6360229E-004, 0.0000000E+000, 0.0000000E+000, 1.2133990E-001, 1.7456040E-001, 1.1712124E+000, 9.0821544E-005, 9.3331250E-063
 4.8312954E+001, 4.0653646E+000,-9.0803107E-001,-2.8531630E+000,-7.1022072E-002,-2.6418603E-004, 0.0000000E+000, 0.0000000E+000, 2.3003627E-001, 2.3288428E-001, 1.1712124E+000, 9.0821544E-005, 9.1606492E-063
 4.8379707E+001, 4.0500395E+000,-8.9905091E-001,-2.8368562E+000,-7.2061146E-002,-2.6424499E-004, 0.0000000E+000, 0.0000000E+000, 2.4945292E-001, 2.4180699E-001, 1.1712124E+000, 9.0821544E-005, 8.8934207E-063
 4.8426437E+001, 3.9912558E+000,-9.0345751E-001,-2.8488551E+000,-7.2909934E-002,-2.6420926E-004, 0.0000000E+000, 0.0000000E+000, 2.1269915E-001, 1.6576901E-001, 1.1712124E+000, 9.0821544E-005, 8.6024804E-063
 4.8499870E+001, 3.9623441E+000,-8.9761424E-001,-2.8923033E+000,-7.2790097E-002,-2.6447586E-004, 0.0000000E+000, 0.0000000E+000, 1.1341846E-001, 9.9371918E-002, 1.1712124E+000, 9.0821544E-005, 8.2284191E-063
 4.8548824E+001, 3.9365566E+000,-8.8756633E-001,-2.9485287E+000,-7.5959250E-002,-2.6434475E-004, 0.0000000E+000, 0.0000000E+000, 4.9802521E-002, 2.4237968E-002, 1.1712124E+000, 9.0821544E-005, 7.8084869E-063
 4.8622253E+001, 3.9428915E+000,-8.8818415E-001,-3.0095824E+000,-7.1934872E-002,-2.6451941E-004, 0.0000000E+000, 0.0000000E+000,-1.5665245E-002,-2.7074449E-002, 1.1712124E+000, 9.0821544E-005, 7.3811660E-063
 4.8671207E+001, 3.9522893E+000,-8.8406972E-001,-3.0520830E+000,-7.3342665E-002,-2.6472934E-004, 0.0000000E+000, 0.0000000E+000,-5.2188921E-002,-5.7470882E-002, 1.1712124E+000, 9.0821544E-005, 6.9694412E-063
 4.8720161E+001, 3.9502631E+000,-8.9545183E-001,-3.0766578E+000,-6.8892353E-002,-2.6494633E-004, 0.0000000E+000, 0.0000000E+000,-7.1924847E-002,-9.1003850E-002, 1.1712124E+000, 9.0821544E-005, 6.6542327E-063
 4.8793594E+001, 3.9492046E+000,-8.9083515E-001,-3.0919322E+000,-6.9219743E-002,-2.6514433E-004, 0.0000000E+000, 0.0000000E+000,-1.0538566E-001,-1.0304761E-001, 1.1712124E+000, 9.0821544E-005, 6.2733123E-063
 4.8858589E+001, 4.0087695E+000,-9.0129096E-001,-3.0878908E+000,-7.1439912E-002,-2.6502166E-004, 0.0000000E+000, 0.0000000E+000,-7.1965236E-002,-5.2117166E-002, 1.1712124E+000, 9.0821544E-005, 5.8591455E-063
 4.8901920E+001, 3.9957943E+000,-8.8435123E-001,-3.0642389E+000,-6.6587278E-002,-2.6472170E-004, 0.0000000E+000, 0.0000000E+000,-2.4775002E-002,-1.9647847E-002, 1.1712124E+000, 9.0821544E-005, 5.5328041E-063
 4.8969082E+001, 3.9737536E+000,-8.8915735E-001,-3.0162428E+000,-7.2186690E-002,-2.6441194E-004, 0.0000000E+000, 0.0000000E+000, 6.6974142E-003,-4.0976474E-003, 1.1712124E+000, 9.0821544E-005, 5.2020212E-063
 4.9040577E+001, 3.9655644E+000,-8.6966382E-001,-2.9538277E+000,-7.4013586E-002,-2.6451355E-004, 0.0000000E+000, 0.0000000E+000, 4.3958625E-002, 6.7794733E-002, 1.1712124E+000, 9.0821544E-005, 4.7981868E-063
 4.9088242E+001, 3.9885898E+000,-8.5643353E-001,-2.9068957E+000,-7.2443662E-002,-2.6495203E-004, 0.0000000E+000, 0.0000000E+000, 1.3761046E-001, 1.5255198E-001, 1.1712124E+000, 9.0821544E-005, 4.4731148E-063
 4.9159737E+001, 4.0155686E+000,-8.6660632E-001,-2.8641883E+000,-7.0477681E-002,-2.6495405E-004, 0.0000000E+000, 0.0000000E+000, 2.1085998E-001, 2.1403132E-001, 1.1712124E+000, 9.0821544E-005, 4.1772957E-063
 4.9207401E+001, 4.0100425E+000,-8.7596589E-001,-2.8400687E+000,-7.0412502E-002,-2.6481672E-004, 0.0000000E+000, 0.0000000E+000, 2.3165166E-001, 2.2333055E-001, 1.1712124E+000, 9.0821544E-005, 3.9127286E-063
 4.9278896E+001, 3.9776133E+000,-8.8655668E-001,-2.8574442E+000,-7.0565434E-002,-2.6517338E-004, 0.0000000E+000, 0.0000000E+000, 1.9336394E-001, 1.6278188E-001, 1.1712124E+000, 9.0821544E-005, 3.6930730E-063
 4.9320839E+001, 4.0211272E+000,-8.9726005E-001,-2.8931439E+000,-6.6548741E-002,-2.6512120E-004, 0.0000000E+000, 0.0000000E+000, 1.5023756E-001, 1.6390946E-001, 1.1712124E+000, 9.0821544E-005, 3.5197841E-063
 4.9383755E+001, 3.9990601E+000,-9.0081825E-001,-2.9432014E+000,-6.7781770E-002,-2.6469342E-004, 0.0000000E+000, 0.0000000E+000, 1.0813788E-001, 8.6993984E-002, 1.1712124E+000, 9.0821544E-005, 3.3880803E-063
 4.9446671E+001, 3.9844437E+000,-9.0885302E-001,-3.0137527E+000,-6.6207813E-002,-2.6416326E-004, 0.0000000E+000, 0.0000000E+000, 1.4337065E-002,-4.6340478E-003, 1.1712124E+000, 9.0821544E-005, 3.2634396E-063
 4.9509586E+001, 3.9720287E+000,-9.0850956E-001,-3.0814276E+000,-6.5146712E-002,-2.6362395E-004, 0.0000000E+000, 0.0000000E+000,-6.7775341E-002,-8.3318727E-002, 1.1712124E+000, 9.0821544E-005, 3.1738839E-063
 4.9578793E+001, 3.9059269E+000,-8.9758205E-001,-3.1523490E+000,-6.3561062E-002,-2.6406220E-004, 0.0000000E+000, 0.0000000E+000,-1.8005006E-001,-2.0782926E-001, 1.1712124E+000, 9.0821544E-005, 3.1143298E-063
 4.9624931E+001, 3.9072672E+000,-8.9578593E-001,-3.2175459E+000,-6.1515393E-002,-2.6438350E-004, 0.0000000E+000, 0.0000000E+000,-2.5814831E-001,-2.6784439E-001, 1.1712124E+000, 9.0821544E-005, 3.0826631E-063
 4.9694138E+001, 3.9210037E+000,-8.9673149E-001,-3.2861854E+000,-6.2393877E-002,-2.6452576E-004, 0.0000000E+000, 0.0000000E+000,-3.1411324E-001,-3.2457160E-001, 1.1712124E+000, 9.0821544E-005, 3.0676369E-063
 4.9740276E+001, 3.9262158E+000,-8.8548592E-001,-3.3600879E+000,-5.9270272E-002,-2.6443772E-004, 0.0000000E+000, 0.0000000E+000,-3.7762406E-001,-3.7889276E-001, 1.1712124E+000, 9.0821544E-005, 3.0647119E-063
 4.9809486E+001, 3.9639518E+000,-8.7575433E-001,-3.4172682E+000,-5.8784449E-002,-2.6424079E-004, 0.0000000E+000, 0.0000000E+000,-3.9947446E-001,-3.8811948E-001, 1.1712124E+000, 9.0821544E-005, 3.0776849E-063
 4.9870407E+001, 4.0323038E+000,-8.8755091E-001,-3.4582841E+000,-5.9274114E-002,-2.6430283E-004, 0.0000000E+000, 0.0000000E+000,-3.8714677E-001,-3.7306960E-001, 1.1712124E+000, 9.0821544E-005, 3.1039337E-063
 4.9931332E+001, 4.0352741E+000,-8.8634753E-001,-3.4627876E+000,-5.7298742E-002,-2.6421041E-004, 0.0000000E+000, 0.0000000E+000,-3.8043562E-001,-3.7142391E-001, 1.1712124E+000, 9.0821544E-005, 3.1438848E-063
 4.9992256E+001, 4.0359152E+000,-8.7964139E-001,-3.4263338E+000,-5.7705187E-002,-2.6418681E-004, 0.0000000E+000, 0.0000000E+000,-3.4480574E-001,-3.2802934E-001, 1.1712124E+000, 9.0821544E-005, 3.1916298E-063
 5.0053181E+001, 4.0340702E+000,-8.6873950E-001,-3.3464689E+000,-5.7274056E-002,-2.6446124E-004, 0.0000000E+000, 0.0000000E+000,-2.5687606E-001,-2.3867673E-001, 1.1712124E+000, 9.0821544E-005, 3.2430540E-063
 5.0116135E+001, 3.9952489E+000,-8.6739023E-001,-3.2358338E+000,-5.7074308E-002,-2.6461428E-004, 0.0000000E+000, 0.0000000E+000,-1.6664787E-001,-1.6531410E-001, 1.1712124E+000, 9.0821544E-005, 3.2948115E-063
 5.0160809E+001, 3.9627205E+000,-8.5975669E-001,-3.1282336E+000,-5.7229290E-002,-2.6451165E-004, 0.0000000E+000, 0.0000000E+000,-1.1445170E-001,-8.2763628E-002, 1.1712124E+000, 9.0821544E-005, 3.3372751E-063
 5.0227825E+001, 3.9750392E+000,-8.6402876E-001,-3.0243365E+000,-5.8109924E-002,-2.6418002E-004, 0.0000000E+000, 0.0000000E+000, 1.6470982E-003, 2.8299898E-002, 1.1712124E+000, 9.0821544E-005, 3.3794958E-063
 5.0294842E+001, 3.9869094E+000,-8.5397354E-001,-2.9157596E+000,-5.8626846E-002,-2.6408064E-004, 0.0000000E+000, 0.0000000E+000, 1.3417061E-001, 1.5828526E-001, 1.1712124E+000, 9.0821544E-005, 3.4430736E-063
 5.0361858E+001, 3.9636009E+000,-8.5076696E-001,-2.8242251E+000,-5.9381000E-002,-2.6392575E-004, 0.0000000E+000, 0.0000000E+000, 2.2716073E-001, 2.2896394E-001, 1.1712124E+000, 9.0821544E-005, 3.5486630E-063
 5.0406536E+001, 3.9575145E+000,-8.6963800E-001,-2.7728490E+000,-6.0597667E-002,-2.6367722E-004, 0.0000000E+000, 0.0000000E+000, 2.4815239E-001, 2.5416607E-001, 1.1712124E+000, 9.0821544E-005, 3.6761672E-063
 5.0473549E+001, 3.9713493E+000,-8.7105176E-001,-2.7379980E+000,-6.3816346E-002,-2.6313282E-004, 0.0000000E+000, 0.0000000E+000, 2.8333972E-001, 2.9822004E-001, 1.1712124E+000, 9.0821544E-005, 3.8664740E-063
 5.0540565E+001, 3.9792708E+000,-8.7326740E-001,-2.7102811E+000,-6.6002676E-002,-2.6248257E-004, 0.0000000E+000, 0.0000000E+000, 3.3016187E-001, 3.2945714E-001, 1.1712124E+000, 9.0821544E-005, 4.1804066E-063
 5.0585243E+001, 3.9796273E+000,-8.8225416E-001,-2.6985698E+000,-6.9200504E-002,-2.6248211E-004, 0.0000000E+000, 0.0000000E+000, 3.3176326E-001, 3.2934036E-001, 1.1712124E+000, 9.0821544E-005, 4.5186974E-063
 5.0652260E+001, 3.9793511E+000,-8.6925252E-001,-2.6987141E+000,-6.8917448E-002,-2.6234083E-004, 0.0000000E+000, 0.0000000E+000, 3.3641515E-001, 3.4220474E-001, 1.1712124E+000, 9.0821544E-005, 4.9537071E-063
 5.0719276E+001, 4.0057008E+000,-8.7001567E-001,-2.7108995E+000,-6.8555200E-002,-2.6251678E-004, 0.0000000E+000, 0.0000000E+000, 3.5488305E-001, 3.5596795E-001, 1.1712124E+000, 9.0821544E-005, 5.5968996E-063
 5.0778465E+001, 4.0684108E+000,-8.8553638E-001,-2.7382498E+000,-6.8669716E-002,-2.6308663E-004, 0.0000000E+000, 0.0000000E+000, 3.6627281E-001, 3.7569184E-001, 1.1712124E+000, 9.0821544E-005, 6.3184273E-063
 5.0837654E+001, 4.0562008E+000,-8.8826027E-001,-2.7922530E+000,-6.6480952E-002,-2.6354269E-004, 0.0000000E+000, 0.0000000E+000, 3.3175445E-001, 3.0894299E-001, 1.1712124E+000, 9.0821544E-005, 7.0933309E-063
 5.0896843E+001, 4.0316671E+000,-8.9450523E-001,-2.8750192E+000,-6.6228459E-002,-2.6365247E-004, 0.0000000E+000, 0.0000000E+000, 2.1737681E-001, 1.9565059E-001, 1.1712124E+000, 9.0821544E-005, 7.9309389E-063
 5.0958004E+001, 4.0018165E+000,-8.9563225E-001,-2.9751606E+000,-6.5574339E-002,-2.6358895E-004, 0.0000000E+000, 0.0000000E+000, 1.0423080E-001, 6.5185722E-002, 1.1712124E+000, 9.0821544E-005, 8.8146000E-063
 5.1018562E+001, 4.0032532E+000,-9.0772640E-001,-3.0836338E+000,-6.6729230E-002,-2.6328368E-004, 0.0000000E+000, 0.0000000E+000,-5.1765600E-002,-5.5099505E-002, 1.1712124E+000, 9.0821544E-005, 9.6906453E-063
 5.1078793E+001, 3.9858387E+000,-8.9193591E-001,-3.2068301E+000,-6.2769084E-002,-2.6333957E-004, 0.0000000E+000, 0.0000000E+000,-1.3592735E-001,-1.7595977E-001, 1.1712124E+000, 9.0821544E-005, 1.0496343E-062
 5.1121536E+001, 3.9660313E+000,-8.9117663E-001,-3.3240515E+000,-6.1855338E-002,-2.6357542E-004, 0.0000000E+000, 0.0000000E+000,-3.0144065E-001,-3.1131571E-001, 1.1712124E+000, 9.0821544E-005, 1.1102979E-062
 5.1185650E+001, 3.9719663E+000,-8.8577549E-001,-3.4330408E+000,-5.9355499E-002,-2.6380104E-004, 0.0000000E+000, 0.0000000E+000,-3.9008039E-001,-4.0646925E-001, 1.1712124E+000, 9.0821544E-005, 1.1600281E-062
 5.1254040E+001, 3.9655037E+000,-8.8345613E-001,-3.5326619E+000,-6.2201058E-002,-2.6379599E-004, 0.0000000E+000, 0.0000000E+000,-5.0217377E-001,-5.1307916E-001, 1.1712124E+000, 9.0821544E-005, 1.2018693E-062
 5.1301056E+001, 3.9751826E+000,-8.8019434E-001,-3.5603767E+000,-6.0885529E-002,-2.6389067E-004, 0.0000000E+000, 0.0000000E+000,-5.3363280E-001,-5.2653791E-001, 1.1712124E+000, 9.0821544E-005, 1.2214752E-062
 5.1371582E+001, 3.9829615E+000,-8.6933887E-001,-3.5322176E+000,-5.8979906E-002,-2.6413302E-004, 0.0000000E+000, 0.0000000E+000,-4.9366014E-001,-4.7783902E-001, 1.1712124E+000, 9.0821544E-005, 1.2253397E-062
 5.1433865E+001, 4.0222367E+000,-8.7050646E-001,-3.4563193E+000,-5.7438985E-002,-2.6442707E-004, 0.0000000E+000, 0.0000000E+000,-3.9356155E-001,-3.6229248E-001, 1.1712124E+000, 9.0821544E-005, 1.2153647E-062
 5.1496147E+001, 3.9749218E+000,-8.5146060E-001,-3.3696793E+000,-5.8448680E-002,-2.6430637E-004, 0.0000000E+000, 0.0000000E+000,-3.0825597E-001,-3.0493103E-001, 1.1712124E+000, 9.0821544E-005, 1.1932043E-062
 5.1558426E+001, 3.9504147E+000,-8.4910159E-001,-3.2819411E+000,-5.7939580E-002,-2.6350319E-004, 0.0000000E+000, 0.0000000E+000,-2.5508842E-001,-2.3883116E-001, 1.1712124E+000, 9.0821544E-005, 1.1624732E-062
 5.1620708E+001, 3.9576928E+000,-8.3601141E-001,-3.1998896E+000,-5.8344551E-002,-2.6257081E-004, 0.0000000E+000, 0.0000000E+000,-1.6001650E-001,-1.3681538E-001, 1.1712124E+000, 9.0821544E-005, 1.1252153E-062
 5.1662228E+001, 3.9494259E+000,-8.2904880E-001,-3.1449499E+000,-5.7254273E-002,-2.6324623E-004, 0.0000000E+000, 0.0000000E+000,-8.7722638E-002,-8.2090331E-002, 1.1712124E+000, 9.0821544E-005, 1.0901181E-062
 5.1724510E+001, 3.9459409E+000,-8.3460992E-001,-3.1077628E+000,-5.7739320E-002,-2.6339468E-004, 0.0000000E+000, 0.0000000E+000,-6.2093828E-002,-5.4434464E-002, 1.1712124E+000, 9.0821544E-005, 1.0515615E-062
 5.1790943E+001, 3.9283807E+000,-8.3049317E-001,-3.0898532E+000,-6.0877154E-002,-2.6338392E-004, 0.0000000E+000, 0.0000000E+000,-5.2877130E-002,-5.3106223E-002, 1.1712124E+000, 9.0821544E-005, 9.9926361E-063
 5.1859451E+001, 3.9402527E+000,-8.3026976E-001,-3.0874173E+000,-6.0565018E-002,-2.6372940E-004, 0.0000000E+000, 0.0000000E+000,-4.2547342E-002,-3.8263123E-002, 1.1712124E+000, 9.0821544E-005, 9.4081899E-063
 5.1905125E+001, 3.9353103E+000,-8.3361377E-001,-3.0865936E+000,-6.1074885E-002,-2.6336685E-004, 0.0000000E+000, 0.0000000E+000,-4.2840672E-002,-4.6235308E-002, 1.1712124E+000, 9.0821544E-005, 8.9063048E-063
 5.1973633E+001, 3.9194281E+000,-8.2966340E-001,-3.0755683E+000,-6.1533794E-002,-2.6311687E-004, 0.0000000E+000, 0.0000000E+000,-5.2959847E-002,-4.7600523E-002, 1.1712124E+000, 9.0821544E-005, 8.3985111E-063
 5.2042141E+001, 3.9409261E+000,-8.3433515E-001,-3.0431953E+000,-6.2814075E-002,-2.6331353E-004, 0.0000000E+000, 0.0000000E+000,-1.4856397E-002, 3.1829576E-004, 1.1712124E+000, 9.0821544E-005, 7.7930220E-063
 5.2087814E+001, 3.9487033E+000,-8.2941519E-001,-2.9960449E+000,-6.5150888E-002,-2.6342449E-004, 0.0000000E+000, 0.0000000E+000, 3.7674899E-002, 5.7828915E-002, 1.1712124E+000, 9.0821544E-005, 7.3132558E-063
 5.2156322E+001, 3.9997570E+000,-8.4448860E-001,-2.9559732E+000,-6.7223794E-002,-2.6365879E-004, 0.0000000E+000, 0.0000000E+000, 1.1124178E-001, 1.3180768E-001, 1.1712124E+000, 9.0821544E-005, 6.8834776E-063
 5.2219872E+001, 4.0347156E+000,-8.5548196E-001,-2.9209509E+000,-6.7598318E-002,-2.6328352E-004, 0.0000000E+000, 0.0000000E+000, 1.8235379E-001, 1.9042112E-001, 1.1712124E+000, 9.0821544E-005, 6.4650695E-063
 5.2260582E+001, 4.0529523E+000,-8.7140512E-001,-2.9049840E+000,-6.6301257E-002,-2.6302091E-004, 0.0000000E+000, 0.0000000E+000, 2.2521170E-001, 2.0999890E-001, 1.1712124E+000, 9.0821544E-005, 6.1922076E-063
 5.2321648E+001, 4.0533310E+000,-8.8883382E-001,-2.8969021E+000,-6.9563647E-002,-2.6324434E-004, 0.0000000E+000, 0.0000000E+000, 2.4732719E-001, 1.9776818E-001, 1.1712124E+000, 9.0821544E-005, 5.9775896E-063
 5.2390240E+001, 4.0956815E+000,-8.9766278E-001,-2.8857918E+000,-6.9202448E-002,-2.6248561E-004, 0.0000000E+000, 0.0000000E+000, 2.8232590E-001, 2.4276199E-001, 1.1712124E+000, 9.0821544E-005, 5.7839293E-063
 5.2447289E+001, 4.0066657E+000,-9.0476219E-001,-2.8752661E+000,-6.8231782E-002,-2.6225184E-004, 0.0000000E+000, 0.0000000E+000, 1.9746460E-001, 1.5814336E-001, 1.1712124E+000, 9.0821544E-005, 5.6627042E-063
 5.2512066E+001, 3.9500497E+000,-8.9464301E-001,-2.8733038E+000,-6.8673071E-002,-2.6231637E-004, 0.0000000E+000, 0.0000000E+000, 1.4306068E-001, 1.1316751E-001, 1.1712124E+000, 9.0821544E-005, 5.6206149E-063
 5.2571323E+001, 4.0040894E+000,-8.7686572E-001,-2.8934575E+000,-6.7387491E-002,-2.6288563E-004, 0.0000000E+000, 0.0000000E+000, 2.0825142E-001, 1.6611583E-001, 1.1712124E+000, 9.0821544E-005, 5.6527341E-063
 5.2634537E+001, 3.9878789E+000,-8.8048969E-001,-2.9278799E+000,-6.9182241E-002,-2.6314090E-004, 0.0000000E+000, 0.0000000E+000, 1.7508363E-001, 1.1006395E-001, 1.1712124E+000, 9.0821544E-005, 5.7504776E-063
 5.2699722E+001, 3.9987674E+000,-8.8018958E-001,-2.9672841E+000,-6.9859209E-002,-2.6292404E-004, 0.0000000E+000, 0.0000000E+000, 1.7912219E-001, 8.1171518E-002, 1.1712124E+000, 9.0821544E-005, 5.9110373E-063
 5.2743179E+001, 4.0000842E+000,-8.8456429E-001,-2.9952124E+000,-7.3182730E-002,-2.6287818E-004, 0.0000000E+000, 0.0000000E+000, 2.6875528E-001, 4.6861888E-002, 1.1712124E+000, 9.0821544E-005, 6.0766893E-063
